,Question,TRUE,FALSE
32185,32,1,0
32186,35,1,0
32187,29,1,0
32188,33,1,0
32189,36,1,0
32190,31,1,0
32191,31,0,1
32192,33,1,0
32193,47,1,0
32194,37,1,0
32195,55,1,0
32196,25,1,0
32197,38,1,0
32198,34,1,0
32199,44,1,0
32200,37,1,0
32201,33,0,1
32202,53,1,0
32203,32,1,0
32204,49,1,0
32205,34,1,0
32206,33,1,0
32207,39,1,0
32208,35,0,1
32209,44,1,0
32210,42,1,0
32211,36,1,0
32212,32,1,0
32213,33,1,0
32214,36,1,0
32215,51,1,0
32216,31,1,0
32217,37,1,0
32218,22,1,0
32219,33,1,0
32220,32,1,0
32221,45,1,0
32222,39,1,0
32223,36,1,0
32224,36,1,0
32225,55,1,0
32226,45,1,0
32227,56,1,0
32228,32,1,0
32229,35,1,0
32230,32,1,0
32231,28,1,0
32232,42,1,0
32233,42,1,0
32234,31,1,0
32235,41,1,0
32236,40,1,0
32237,29,1,0
32238,33,1,0
32239,42,1,0
32240,35,1,0
32241,37,1,0
32242,41,1,0
32243,47,1,0
32244,28,1,0
32245,46,1,0
32246,46,1,0
32247,33,1,0
32248,38,1,0
32249,49,1,0
32250,38,1,0
32251,33,1,0
32252,25,1,0
32253,57,1,0
32254,34,1,0
32255,38,1,0
32256,45,1,0
32257,51,1,0
32258,36,0,1
32259,37,1,0
32260,35,1,0
32261,35,1,0
32262,45,1,0
32263,32,1,0
32264,47,1,0
32265,38,0,1
32266,34,1,0
32267,40,1,0
32268,40,1,0
32269,23,1,0
32270,38,1,0
32271,40,1,0
32272,35,1,0
32273,40,1,0
32274,40,1,0
32275,40,1,0
32276,31,1,0
32277,35,1,0
32278,35,0,1
32279,35,1,0
32280,58,1,0
32281,58,1,0
32282,40,1,0
32283,35,1,0
32284,36,1,0
32285,30,1,0
32286,32,1,0
32287,28,1,0
32288,40,0,1
32289,34,1,0
32290,28,1,0
32291,24,1,0
32292,43,1,0
32293,31,1,0
32294,28,1,0
32295,34,1,0
32296,37,1,0
32297,38,1,0
32298,27,1,0
32299,48,1,0
32300,42,0,1
32301,35,0,1
32302,41,1,0
32303,38,1,0
32304,41,1,0
32305,32,1,0
32306,43,1,0
32307,28,1,0
32308,43,1,0
32309,43,1,0
32310,29,1,0
32311,34,1,0
32312,35,1,0
32313,55,1,0
32314,26,1,0
32315,49,1,0
32316,35,1,0
32317,35,0,1
32318,39,1,0
32319,54,1,0
32320,39,1,0
32321,39,1,0
32322,37,1,0
32323,32,1,0
32324,56,1,0
32325,37,1,0
32326,52,1,0
32327,24,1,0
32328,35,0,1
32329,37,1,0
32330,43,1,0
32331,34,1,0
32332,38,1,0
32333,41,1,0
32334,42,1,0
32335,41,1,0
32336,57,1,0
32337,44,1,0
32338,28,1,0
32339,41,1,0
32340,33,1,0
32341,27,0,1
32342,33,1,0
32343,44,1,0
32344,33,1,0
32345,37,1,0
32346,33,1,0
32347,32,1,0
32348,33,0,1
32349,33,0,1
32350,38,1,0
32351,33,0,1
32352,37,1,0
32353,34,1,0
32354,33,1,0
32355,45,1,0
32356,52,1,0
32357,42,1,0
32358,29,1,0
32359,45,1,0
32360,33,1,0
32361,52,1,0
32362,32,1,0
32363,38,1,0
32364,34,1,0
32365,46,1,0
32366,22,1,0
32367,30,1,0
32368,40,1,0
32369,58,1,0
32370,33,1,0
32371,34,1,0
32372,35,1,0
32373,47,1,0
32374,34,1,0
32375,29,1,0
32376,30,1,0
32377,40,1,0
32378,29,1,0
32379,39,1,0
32380,34,1,0
32381,37,1,0
32382,26,1,0
32383,37,1,0
32384,25,1,0
32385,34,1,0
32386,21,1,0
32387,36,1,0
32388,51,1,0
32389,31,1,0
32390,32,1,0
32391,41,1,0
32392,39,1,0
32393,40,1,0
32394,35,1,0
32395,47,1,0
32396,33,1,0
32397,35,1,0
32398,33,1,0
32399,54,1,0
32400,41,1,0
32401,33,1,0
32402,35,1,0
32403,34,1,0
32404,34,1,0
32405,34,1,0
32406,37,1,0
32407,32,1,0
32408,51,1,0
32409,41,1,0
32410,55,1,0
32411,34,1,0
32412,40,1,0
32413,35,1,0
32414,55,1,0
32415,31,1,0
32416,41,1,0
32417,35,1,0
32418,29,1,0
32419,32,1,0
32420,29,1,0
32421,25,1,0
32422,32,1,0
32423,41,1,0
32424,34,1,0
32425,32,1,0
32426,30,1,0
32427,32,1,0
32428,31,1,0
32429,41,1,0
32430,48,1,0
32431,39,1,0
32432,32,1,0
32433,43,1,0
32434,38,1,0
32435,35,1,0
32436,40,1,0
32437,35,1,0
32438,34,1,0
32439,37,1,0
32440,37,1,0
32441,42,1,0
32442,49,1,0
32443,38,1,0
32444,38,1,0
32445,34,1,0
32446,36,1,0
32447,31,1,0
32448,38,1,0
32449,35,1,0
32450,29,1,0
32451,33,1,0
32452,27,1,0
32453,46,1,0
32454,37,1,0
32455,42,1,0
32456,34,1,0
32457,32,1,0
32458,39,1,0
32459,36,1,0
32460,29,1,0
32461,30,1,0
32462,37,1,0
32463,31,1,0
32464,39,1,0
32465,30,1,0
32466,34,1,0
32467,28,1,0
32468,37,1,0
32469,35,1,0
32470,37,1,0
32471,33,1,0
32472,47,1,0
32473,36,1,0
32474,34,1,0
32475,46,1,0
32476,33,1,0
32477,35,1,0
32478,27,1,0
32479,49,1,0
32480,29,1,0
32481,30,1,0
32482,43,1,0
32483,58,0,1
32484,45,1,0
32485,44,1,0
32486,39,1,0
32487,28,1,0
32488,42,1,0
32489,38,1,0
32490,52,1,0
32491,37,1,0
32492,54,1,0
32493,32,1,0
32494,35,1,0
32495,33,0,1
32496,57,1,0
32497,43,1,0
32498,32,1,0
32499,30,1,0
32500,25,0,1
32501,44,1,0
32502,45,1,0
32503,34,1,0
32504,35,1,0
32505,35,1,0
32506,36,1,0
32507,34,1,0
32508,32,1,0
32509,54,1,0
32510,36,1,0
32511,42,1,0
32512,30,1,0
32513,28,1,0
32514,50,1,0
32515,37,1,0
32516,35,1,0
32517,44,1,0
32518,59,1,0
32519,32,1,0
32520,36,1,0
32521,29,1,0
32522,30,1,0
32523,29,1,0
32524,32,1,0
32525,30,1,0
32526,43,1,0
32527,49,1,0
32528,34,1,0
32529,37,1,0
32530,35,1,0
32531,36,1,0
32532,34,1,0
32533,29,1,0
32534,36,1,0
32535,36,1,0
32536,29,1,0
32537,44,1,0
32538,34,1,0
32539,47,1,0
32540,47,1,0
32541,44,1,0
32542,47,1,0
32543,34,1,0
32544,38,1,0
32545,33,1,0
32546,34,0,1
32547,52,1,0
32548,32,1,0
32549,34,1,0
32550,28,1,0
32551,34,1,0
32552,34,1,0
32553,34,1,0
32554,53,1,0
32555,26,1,0
32556,41,1,0
32557,43,1,0
32558,29,1,0
32559,44,1,0
32560,34,1,0
32561,29,1,0
32562,34,1,0
32563,54,1,0
32564,30,1,0
32565,38,1,0
32566,50,1,0
32567,27,1,0
32568,29,1,0
32569,56,1,0
32570,39,1,0
32571,44,1,0
32572,31,1,0
32573,32,1,0
32574,27,1,0
32575,43,1,0
32576,45,1,0
32577,30,1,0
32578,54,1,0
32579,34,1,0
32580,39,1,0
32581,31,1,0
32582,44,1,0
32583,34,1,0
32584,31,1,0
32585,25,1,0
32586,35,1,0
32587,43,1,0
32588,40,1,0
32589,29,1,0
32590,44,1,0
32591,33,1,0
32592,33,0,1
32593,33,1,0
32594,34,1,0
32595,33,1,0
32596,37,1,0
32597,35,1,0
32598,27,1,0
32599,30,1,0
32600,53,1,0
32601,35,1,0
32602,42,1,0
32603,26,1,0
32604,42,1,0
32605,24,1,0
32606,42,1,0
32607,29,1,0
32608,34,1,0
32609,39,1,0
32610,29,1,0
32611,26,1,0
32612,27,1,0
32613,27,1,0
32614,34,1,0
32615,26,1,0
32616,27,1,0
32617,32,1,0
32618,26,1,0
32619,26,1,0
32620,33,1,0
32621,30,1,0
32622,32,1,0
32623,37,1,0
32624,37,1,0
32625,30,1,0
32626,40,1,0
32627,27,1,0
32628,30,1,0
32629,23,1,0
32630,25,1,0
32631,48,1,0
32632,37,1,0
32633,23,1,0
32634,37,1,0
32635,32,1,0
32636,49,1,0
32637,37,1,0
32638,30,0,1
32639,23,0,1
32640,35,1,0
32641,37,1,0
32642,31,1,0
32643,53,1,0
32644,36,1,0
32645,32,0,1
32646,47,1,0
32647,41,1,0
32648,33,1,0
32649,38,1,0
32650,36,1,0
32651,38,1,0
32652,44,1,0
32653,32,1,0
32654,31,0,1
32655,52,1,0
32656,37,1,0
32657,31,1,0
32658,36,1,0
32659,32,1,0
32660,32,1,0
32661,36,1,0
32662,36,1,0
32663,45,1,0
32664,26,0,1
32665,31,0,1
32666,40,1,0
32667,52,1,0
32668,34,0,1
32669,36,1,0
32670,51,1,0
32671,26,1,0
32672,34,1,0
32673,27,1,0
32674,30,1,0
32675,32,1,0
32676,30,1,0
32677,54,1,0
32678,38,1,0
32679,51,1,0
32680,51,1,0
32681,51,1,0
32682,39,1,0
32683,39,1,0
32684,35,1,0
32685,27,1,0
32686,53,1,0
32687,33,1,0
32688,46,1,0
32689,31,1,0
32690,27,1,0
32691,31,1,0
32692,48,1,0
32693,30,1,0
32694,30,1,0
32695,35,1,0
32696,42,1,0
32697,52,1,0
32698,28,1,0
32699,32,1,0
32700,35,1,0
32701,39,1,0
32702,31,1,0
32703,27,1,0
32704,39,1,0
32705,42,1,0
32706,39,1,0
32707,30,1,0
32708,55,1,0
32709,47,1,0
32710,51,1,0
32711,41,1,0
32712,32,1,0
32713,51,1,0
32714,51,1,0
32715,46,1,0
32716,57,1,0
32717,31,0,1
32718,29,1,0
32719,29,1,0
32720,50,0,1
32721,47,1,0
32722,38,1,0
32723,47,1,0
32724,31,1,0
32725,30,1,0
32726,34,1,0
32727,56,1,0
32728,27,0,1
32729,46,1,0
32730,29,0,1
32731,31,1,0
32732,34,1,0
32733,47,1,0
32734,36,1,0
32735,30,1,0
32736,33,1,0
32737,45,1,0
32738,39,1,0
32739,30,1,0
32740,34,1,0
32741,30,1,0
32742,26,1,0
32743,48,1,0
32744,35,1,0
32745,26,1,0
32746,43,1,0
32747,36,1,0
32748,27,1,0
32749,36,1,0
32750,29,1,0
32751,36,1,0
32752,28,1,0
32753,35,1,0
32754,51,1,0
32755,39,1,0
32756,40,1,0
32757,34,1,0
32758,34,1,0
32759,47,1,0
32760,34,1,0
32761,38,1,0
32762,31,1,0
32763,44,1,0
32764,35,1,0
32765,55,1,0
32766,34,1,0
32767,34,1,0
32768,27,1,0
32769,34,1,0
32770,34,1,0
32771,37,1,0
32772,38,1,0
32773,50,1,0
32774,27,1,0
32775,34,1,0
32776,30,1,0
32777,37,1,0
32778,31,1,0
32779,38,1,0
32780,32,1,0
32781,36,1,0
32782,49,1,0
32783,33,1,0
32784,43,1,0
32785,49,1,0
32786,34,1,0
32787,37,1,0
32788,28,1,0
32789,45,1,0
32790,27,0,1
32791,37,1,0
32792,32,1,0
32793,31,1,0
32794,31,1,0
32795,35,1,0
32796,29,1,0
32797,32,1,0
32798,36,1,0
32799,50,1,0
32800,33,1,0
32801,31,1,0
32802,32,1,0
32803,32,1,0
32804,33,1,0
32805,26,0,1
32806,31,1,0
32807,44,1,0
32808,34,1,0
32809,35,1,0
32810,41,1,0
32811,34,1,0
32812,27,1,0
32813,32,1,0
32814,39,0,1
32815,34,1,0
32816,24,1,0
32817,37,1,0
32818,36,1,0
32819,39,1,0
32820,29,1,0
32821,27,1,0
32822,35,1,0
32823,39,1,0
32824,29,1,0
32825,39,1,0
32826,39,1,0
32827,47,1,0
32828,54,1,0
32829,27,1,0
32830,23,0,1
32831,31,1,0
32832,30,1,0
32833,33,1,0
32834,33,1,0
32835,28,1,0
32836,33,1,0
32837,33,1,0
32838,49,1,0
32839,39,1,0
32840,32,1,0
32841,30,1,0
32842,29,1,0
32843,52,0,1
32844,28,1,0
32845,32,1,0
32846,29,1,0
32847,42,1,0
32848,31,1,0
32849,39,1,0
32850,36,1,0
32851,28,1,0
32852,38,1,0
32853,39,1,0
32854,30,1,0
32855,44,1,0
32856,31,1,0
32857,34,1,0
32858,48,1,0
32859,28,1,0
32860,31,1,0
32861,55,1,0
32862,27,0,1
32863,48,0,1
32864,25,1,0
32865,49,1,0
32866,35,1,0
32867,46,1,0
32868,26,1,0
32869,30,1,0
32870,36,1,0
32871,28,1,0
32872,31,0,1
32873,57,1,0
32874,28,1,0
32875,29,1,0
32876,38,1,0
32877,32,1,0
32878,51,1,0
32879,57,1,0
32880,35,1,0
32881,46,0,1
32882,57,1,0
32883,50,1,0
32884,57,1,0
32885,32,1,0
32886,47,1,0
32887,54,1,0
32888,32,1,0
32889,53,1,0
32890,36,1,0
32891,30,1,0
32892,30,1,0
32893,30,1,0
32894,40,1,0
32895,28,1,0
32896,29,1,0
32897,46,1,0
32898,35,1,0
32899,33,1,0
32900,45,1,0
32901,41,1,0
32902,45,1,0
32903,35,1,0
32904,32,1,0
32905,34,1,0
32906,35,1,0
32907,53,1,0
32908,27,1,0
32909,40,1,0
32910,30,1,0
32911,38,1,0
32912,28,1,0
32913,32,1,0
32914,46,1,0
32915,43,1,0
32916,30,1,0
32917,30,1,0
32918,47,1,0
32919,28,1,0
32920,57,1,0
32921,34,1,0
32922,32,1,0
32923,56,1,0
32924,32,1,0
32925,49,1,0
32926,49,1,0
32927,47,1,0
32928,30,1,0
32929,36,1,0
32930,28,1,0
32931,48,1,0
32932,42,1,0
32933,57,1,0
32934,31,1,0
32935,42,1,0
32936,30,1,0
32937,52,1,0
32938,28,1,0
32939,29,1,0
32940,46,1,0
32941,25,1,0
32942,27,1,0
32943,32,1,0
32944,38,1,0
32945,36,1,0
32946,49,1,0
32947,30,1,0
32948,32,1,0
32949,34,1,0
32950,44,1,0
32951,31,1,0
32952,29,1,0
32953,28,1,0
32954,58,1,0
32955,36,1,0
32956,31,1,0
32957,29,1,0
32958,33,1,0
32959,55,1,0
32960,35,1,0
32961,39,1,0
32962,37,1,0
32963,35,1,0
32964,26,1,0
32965,44,1,0
32966,26,1,0
32967,44,1,0
32968,30,1,0
32969,28,1,0
32970,27,1,0
32971,33,1,0
32972,32,1,0
32973,43,1,0
32974,24,1,0
32975,37,1,0
32976,32,1,0
32977,30,1,0
32978,50,1,0
32979,43,1,0
32980,46,1,0
32981,30,1,0
32982,36,1,0
32983,30,1,0
32984,32,1,0
32985,42,1,0
32986,56,1,0
32987,54,1,0
32988,39,0,1
32989,35,1,0
32990,31,1,0
32991,37,1,0
32992,35,1,0
32993,32,1,0
32994,54,1,0
32995,30,1,0
32996,34,1,0
32997,30,1,0
32998,40,1,0
32999,34,1,0
33000,37,1,0
33001,33,1,0
33002,47,1,0
33003,35,1,0
33004,30,1,0
33005,33,1,0
33006,50,1,0
33007,37,1,0
33008,37,1,0
33009,55,1,0
33010,49,1,0
33011,30,1,0
33012,44,1,0
33013,27,1,0
33014,35,1,0
33015,31,1,0
33016,29,1,0
33017,33,1,0
33018,36,1,0
33019,29,1,0
33020,25,1,0
33021,42,1,0
33022,47,1,0
33023,44,1,0
33024,34,1,0
33025,44,1,0
33026,31,1,0
33027,33,1,0
33028,26,1,0
33029,29,1,0
33030,37,1,0
33031,41,1,0
33032,26,1,0
33033,31,1,0
33034,36,1,0
33035,27,0,1
33036,35,1,0
33037,35,1,0
33038,25,1,0
33039,34,1,0
33040,46,1,0
33041,41,1,0
33042,34,1,0
33043,23,1,0
33044,33,1,0
33045,40,1,0
33046,33,0,1
33047,35,1,0
33048,46,1,0
33049,47,1,0
33050,29,1,0
33051,33,1,0
33052,37,1,0
33053,54,1,0
33054,45,1,0
33055,24,1,0
33056,53,1,0
33057,46,1,0
33058,32,1,0
33059,40,1,0
33060,47,0,1
33061,35,1,0
33062,28,1,0
33063,54,1,0
33064,33,1,0
33065,29,1,0
33066,31,1,0
33067,30,1,0
33068,43,1,0
33069,46,1,0
33070,41,1,0
33071,46,1,0
33072,28,1,0
33073,32,1,0
33074,27,1,0
33075,36,1,0
33076,33,1,0
33077,32,1,0
33078,28,1,0
33079,26,1,0
33080,38,0,1
33081,23,1,0
33082,30,1,0
33083,28,1,0
33084,33,1,0
33085,32,1,0
33086,43,1,0
33087,35,1,0
33088,31,1,0
33089,32,1,0
33090,39,1,0
33091,27,1,0
33092,37,1,0
33093,29,1,0
33094,40,1,0
33095,36,1,0
33096,26,1,0
33097,30,1,0
33098,27,1,0
33099,47,1,0
33100,36,1,0
33101,35,1,0
33102,41,1,0
33103,27,1,0
33104,29,1,0
33105,43,1,0
33106,51,1,0
33107,35,1,0
33108,49,1,0
33109,33,1,0
33110,45,1,0
33111,50,1,0
33112,50,1,0
33113,33,1,0
33114,30,1,0
33115,31,1,0
33116,26,1,0
33117,34,1,0
33118,30,1,0
33119,32,1,0
33120,31,1,0
33121,39,1,0
33122,38,1,0
33123,51,1,0
33124,33,0,1
33125,43,1,0
33126,35,1,0
33127,38,1,0
33128,50,1,0
33129,32,0,1
33130,37,1,0
33131,43,1,0
33132,36,1,0
33133,34,1,0
33134,54,1,0
33135,28,1,0
33136,42,1,0
33137,29,1,0
33138,40,1,0
33139,33,1,0
33140,33,1,0
33141,38,1,0
33142,51,1,0
33143,38,1,0
33144,33,1,0
33145,42,1,0
33146,32,1,0
33147,28,1,0
33148,28,1,0
33149,36,1,0
33150,48,1,0
33151,40,1,0
33152,34,0,1
33153,31,1,0
33154,38,0,1
33155,59,1,0
33156,27,1,0
33157,27,1,0
33158,35,1,0
33159,27,1,0
33160,36,1,0
33161,35,1,0
33162,59,1,0
33163,35,1,0
33164,47,1,0
33165,44,1,0
33166,45,1,0
33167,49,1,0
33168,28,1,0
33169,43,1,0
33170,45,1,0
33171,38,1,0
33172,35,0,1
33173,48,1,0
33174,48,0,1
33175,45,1,0
33176,48,1,0
33177,27,1,0
33178,29,0,1
33179,35,1,0
33180,45,1,0
33181,26,1,0
33182,33,1,0
33183,41,1,0
33184,41,1,0
33185,54,1,0
33186,46,1,0
33187,38,1,0
33188,30,1,0
33189,46,1,0
33190,43,1,0
33191,26,0,1
33192,43,1,0
33193,36,1,0
33194,43,1,0
33195,43,1,0
33196,38,1,0
33197,54,1,0
33198,58,1,0
33199,29,1,0
33200,36,0,1
33201,43,1,0
33202,36,1,0
33203,27,1,0
33204,35,1,0
33205,39,1,0
33206,59,1,0
33207,34,1,0
33208,33,1,0
33209,37,1,0
33210,32,1,0
33211,24,1,0
33212,49,1,0
33213,30,1,0
33214,28,1,0
33215,50,0,1
33216,34,1,0
33217,59,0,1
33218,41,1,0
33219,33,1,0
33220,39,1,0
33221,38,0,1
33222,57,1,0
33223,41,1,0
33224,36,1,0
33225,26,1,0
33226,36,1,0
33227,37,1,0
33228,38,1,0
33229,48,0,1
33230,33,1,0
33231,34,1,0
33232,44,1,0
33233,44,1,0
33234,55,1,0
33235,31,1,0
33236,45,0,1
33237,39,1,0
33238,31,1,0
33239,36,1,0
33240,32,1,0
33241,36,1,0
33242,26,1,0
33243,26,1,0
33244,26,1,0
33245,32,1,0
33246,40,1,0
33247,28,1,0
33248,28,1,0
33249,36,1,0
33250,28,1,0
33251,36,1,0
33252,37,1,0
33253,54,1,0
33254,36,1,0
33255,38,1,0
33256,32,1,0
33257,29,1,0
33258,42,1,0
33259,29,1,0
33260,34,1,0
33261,31,1,0
33262,27,1,0
33263,27,1,0
33264,42,1,0
33265,31,1,0
33266,34,1,0
33267,26,1,0
33268,21,1,0
33269,29,1,0
33270,35,1,0
33271,26,1,0
33272,34,1,0
33273,53,1,0
33274,29,1,0
33275,33,1,0
33276,33,1,0
33277,46,1,0
33278,33,1,0
33279,36,1,0
33280,51,1,0
33281,33,1,0
33282,31,1,0
33283,31,1,0
33284,38,1,0
33285,34,1,0
33286,31,1,0
33287,43,1,0
33288,34,1,0
33289,34,1,0
33290,33,1,0
33291,39,1,0
33292,32,1,0
33293,47,1,0
33294,43,0,1
33295,53,1,0
33296,36,1,0
33297,32,1,0
33298,51,1,0
33299,31,1,0
33300,47,1,0
33301,28,1,0
33302,28,0,1
33303,42,1,0
33304,41,1,0
33305,33,1,0
33306,31,1,0
33307,28,1,0
33308,43,1,0
33309,29,1,0
33310,49,1,0
33311,28,1,0
33312,50,1,0
33313,35,1,0
33314,34,1,0
33315,35,1,0
33316,32,1,0
33317,41,1,0
33318,37,0,1
33319,41,1,0
33320,33,0,1
33321,39,1,0
33322,43,1,0
33323,27,1,0
33324,39,1,0
33325,39,1,0
33326,32,1,0
33327,39,1,0
33328,39,1,0
33329,39,1,0
33330,50,1,0
33331,43,1,0
33332,39,1,0
33333,33,1,0
33334,29,1,0
33335,33,1,0
33336,30,1,0
33337,32,1,0
33338,33,1,0
33339,26,1,0
33340,37,1,0
33341,32,1,0
33342,43,0,1
33343,28,1,0
33344,47,1,0
33345,53,1,0
33346,55,1,0
33347,38,1,0
33348,46,1,0
33349,33,1,0
33350,27,1,0
33351,38,1,0
33352,55,1,0
33353,35,1,0
33354,48,1,0
33355,32,1,0
33356,36,1,0
33357,33,1,0
33358,35,1,0
33359,48,0,1
33360,33,1,0
33361,33,1,0
33362,33,1,0
33363,35,1,0
33364,40,1,0
33365,56,1,0
33366,32,1,0
33367,45,1,0
33368,28,1,0
33369,42,1,0
33370,42,1,0
33371,49,1,0
33372,29,1,0
33373,32,1,0
33374,50,1,0
33375,30,1,0
33376,42,1,0
33377,43,1,0
33378,41,1,0
33379,31,1,0
33380,28,1,0
33381,28,1,0
33382,48,0,1
33383,54,1,0
33384,34,1,0
33385,55,1,0
33386,28,0,1
33387,36,1,0
33388,29,1,0
33389,23,1,0
33390,26,1,0
33391,43,1,0
33392,55,1,0
33393,29,1,0
33394,39,1,0
33395,42,1,0
33396,31,1,0
33397,33,1,0
33398,39,0,1
33399,32,1,0
33400,33,1,0
33401,36,1,0
33402,59,1,0
33403,28,1,0
33404,32,1,0
33405,37,1,0
33406,39,1,0
33407,37,1,0
33408,33,1,0
33409,27,1,0
33410,31,1,0
33411,44,1,0
33412,31,1,0
33413,41,1,0
33414,35,1,0
33415,35,1,0
33416,48,0,1
33417,34,1,0
33418,33,1,0
33419,35,1,0
33420,34,1,0
33421,41,1,0
33422,33,1,0
33423,28,1,0
33424,48,1,0
33425,36,0,1
33426,29,1,0
33427,49,1,0
33428,49,1,0
33429,28,1,0
33430,26,1,0
33431,25,1,0
33432,25,1,0
33433,28,0,1
33434,33,1,0
33435,31,1,0
33436,35,1,0
33437,29,1,0
33438,32,0,1
33439,35,1,0
33440,27,1,0
33441,28,1,0
33442,28,1,0
33443,32,1,0
33444,45,1,0
33445,32,1,0
33446,57,1,0
33447,31,1,0
33448,51,1,0
33449,25,1,0
33450,27,1,0
33451,41,1,0
33452,56,1,0
33453,55,0,1
33454,28,1,0
33455,55,1,0
33456,41,1,0
33457,49,1,0
33458,31,1,0
33459,29,1,0
33460,28,1,0
33461,33,1,0
33462,37,1,0
33463,31,1,0
33464,47,1,0
33465,48,1,0
33466,22,1,0
33467,38,1,0
33468,28,0,1
33469,35,1,0
33470,43,1,0
33471,50,1,0
33472,31,1,0
33473,29,1,0
33474,27,1,0
33475,30,1,0
33476,31,1,0
33477,43,0,1
33478,48,1,0
33479,32,0,1
33480,45,1,0
33481,32,0,1
33482,27,1,0
33483,34,1,0
33484,40,1,0
33485,27,1,0
33486,34,1,0
33487,32,1,0
33488,44,1,0
33489,34,1,0
33490,53,1,0
33491,39,0,1
33492,45,1,0
33493,33,1,0
33494,24,1,0
33495,42,1,0
33496,40,1,0
33497,57,1,0
33498,43,1,0
33499,34,1,0
33500,27,1,0
33501,27,1,0
33502,41,0,1
33503,31,0,1
33504,33,1,0
33505,49,1,0
33506,34,1,0
33507,32,0,1
33508,35,1,0
33509,35,1,0
33510,29,1,0
33511,31,0,1
33512,38,1,0
33513,33,1,0
33514,51,1,0
33515,30,0,1
33516,32,1,0
33517,28,1,0
33518,32,1,0
33519,34,1,0
33520,38,1,0
33521,35,1,0
33522,28,1,0
33523,59,1,0
33524,36,1,0
33525,36,1,0
33526,32,1,0
33527,38,1,0
33528,32,1,0
33529,27,1,0
33530,35,1,0
33531,31,1,0
33532,57,1,0
33533,36,1,0
33534,28,1,0
33535,36,1,0
33536,43,1,0
33537,35,1,0
33538,28,1,0
33539,29,1,0
33540,37,1,0
33541,32,1,0
33542,30,1,0
33543,45,1,0
33544,32,1,0
33545,27,1,0
33546,33,1,0
33547,33,1,0
33548,38,0,1
33549,32,1,0
33550,31,1,0
33551,46,1,0
33552,33,1,0
33553,46,1,0
33554,49,1,0
33555,47,1,0
33556,32,1,0
33557,28,1,0
33558,32,1,0
33559,46,1,0
33560,46,1,0
33561,54,1,0
33562,48,1,0
33563,35,1,0
33564,33,0,1
33565,50,1,0
33566,41,1,0
33567,36,1,0
33568,33,1,0
33569,27,1,0
33570,44,1,0
33571,36,1,0
33572,42,1,0
33573,31,1,0
33574,34,1,0
33575,59,1,0
33576,28,1,0
33577,28,1,0
33578,33,1,0
33579,33,1,0
33580,28,1,0
33581,29,1,0
33582,38,1,0
33583,37,1,0
33584,26,1,0
33585,34,1,0
33586,33,1,0
33587,33,1,0
33588,53,1,0
33589,35,1,0
33590,53,1,0
33591,38,1,0
33592,32,1,0
33593,49,1,0
33594,42,1,0
33595,34,1,0
33596,31,1,0
33597,30,1,0
33598,34,1,0
33599,42,1,0
33600,34,1,0
33601,42,1,0
33602,37,1,0
33603,53,1,0
33604,38,1,0
33605,34,1,0
33606,27,1,0
33607,33,1,0
33608,25,1,0
33609,43,1,0
33610,35,1,0
33611,35,1,0
33612,55,1,0
33613,34,1,0
33614,31,1,0
33615,43,1,0
33616,47,1,0
33617,35,1,0
33618,42,1,0
33619,37,1,0
33620,38,1,0
33621,33,0,1
33622,26,1,0
33623,30,1,0
33624,26,1,0
33625,39,1,0
33626,27,1,0
33627,43,1,0
33628,25,1,0
33629,26,1,0
33630,33,1,0
33631,55,1,0
33632,40,1,0
33633,35,1,0
33634,38,1,0
33635,41,1,0
33636,29,1,0
33637,53,1,0
33638,34,1,0
33639,55,1,0
33640,38,1,0
33641,51,1,0
33642,57,1,0
33643,24,1,0
33644,47,1,0
33645,35,1,0
33646,32,1,0
33647,34,1,0
33648,43,1,0
33649,36,1,0
33650,53,1,0
33651,42,1,0
33652,36,1,0
33653,43,1,0
33654,38,1,0
33655,43,1,0
33656,36,1,0
33657,26,1,0
33658,37,1,0
33659,36,1,0
33660,28,0,1
33661,29,1,0
33662,37,1,0
33663,55,1,0
33664,37,1,0
33665,31,1,0
33666,29,0,1
33667,35,1,0
33668,28,1,0
33669,36,1,0
33670,35,1,0
33671,29,1,0
33672,36,1,0
33673,27,1,0
33674,43,1,0
33675,36,1,0
33676,30,1,0
33677,33,1,0
33678,23,1,0
33679,36,1,0
33680,23,1,0
33681,29,1,0
33682,25,1,0
33683,41,1,0
33684,29,1,0
33685,34,1,0
33686,44,1,0
33687,41,1,0
33688,34,1,0
33689,27,1,0
33690,58,1,0
33691,48,1,0
33692,30,1,0
33693,35,1,0
33694,28,1,0
33695,28,0,1
33696,35,1,0
33697,41,1,0
33698,32,1,0
33699,28,1,0
33700,29,1,0
33701,35,1,0
33702,31,1,0
33703,51,1,0
33704,43,0,1
33705,29,1,0
33706,35,1,0
33707,27,1,0
33708,49,1,0
33709,41,1,0
33710,42,1,0
33711,41,1,0
33712,32,1,0
33713,28,1,0
33714,53,1,0
33715,26,1,0
33716,38,1,0
33717,32,1,0
33718,31,0,1
33719,55,0,1
33720,43,1,0
33721,38,1,0
33722,34,1,0
33723,37,1,0
33724,53,1,0
33725,33,1,0
33726,31,1,0
33727,43,1,0
33728,30,1,0
33729,34,1,0
33730,53,0,1
33731,34,1,0
33732,36,1,0
33733,51,1,0
33734,44,1,0
33735,37,1,0
33736,38,1,0
33737,31,1,0
33738,43,1,0
